section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch,yaw,rotation vector w,rotation vector x,rotation vector y,rotation vector z
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816822331015,-3.841464,-4.268293,-0.731707,-0.035217,-0.977112,-0.080688,9.052359356690118,-4.611096618860813,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816827271015,-2.865854,-4.02439,-0.609756,-0.032593,-0.971313,-0.080444,8.786920717254475,-4.8621934038623635,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816832211015,-2.134146,-3.963415,-0.182927,-0.033997,-0.974487,-0.082581,9.212048520947263,-4.833827957547271,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816837151015,-1.097561,-3.841464,-0.060976,-0.032898,-0.97937,-0.082825,8.785535420509575,-4.838787683874557,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816842091015,-0.487805,-3.719512,0.121951,-0.029236,-0.979126,-0.082031,8.463198062687866,-4.642035129533042,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816847031015,-0.121951,-3.658537,0.487805,-0.02655,-0.978027,-0.079285,8.891808538089123,-4.605695344511389,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816851971015,0.426829,-3.414634,0.731707,-0.029785,-0.982605,-0.083679,8.725496043406281,-4.880304141112788,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816856911015,0.914634,-2.926829,0.792683,-0.026367,-0.981384,-0.081177,8.444725897759241,-4.64910271998815,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816861851015,1.280488,-2.743902,0.914634,-0.024536,-0.981323,-0.077393,8.41374105617271,-4.3398017296403,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816866791015,1.585366,-2.560976,0.97561,-0.024231,-0.979248,-0.073792,8.416636198856821,-4.027854313380232,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816871731015,1.890244,-2.134146,1.036585,-0.022095,-0.979797,-0.072205,8.235729440316277,-4.290262090392389,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816876671015,2.256098,-1.829268,1.52439,-0.017761,-0.985657,-0.068481,8.064414210120617,-4.003522335937191,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816881611015,2.560976,-1.463415,2.134146,-0.022278,-0.985352,-0.063232,8.262768259621623,-3.718285580541192,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816886551015,2.987805,-0.914634,2.195122,-0.017212,-0.984131,-0.055054,8.129093681120821,-3.418350610594075,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816891491015,3.47561,-0.609756,2.378049,-0.019714,-0.987732,-0.053284,8.152647071025342,-3.09802870888322,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816896431015,3.963415,-0.304878,2.987805,-0.020325,-0.983765,-0.051208,8.24157967717926,-2.7795673190336743,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816901371015,4.45122,-0.060976,3.170732,-0.02063,-0.985291,-0.046875,8.050242444619187,-2.4918026857127415,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816906311015,4.939024,0.487805,3.353659,-0.026001,-0.982117,-0.048096,8.377224830530707,-2.6759988466988602,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816911251015,5.365854,0.853659,3.841464,-0.025757,-0.981262,-0.046387,8.800167378395628,-2.748539630236678,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816916191015,5.792683,1.341463,3.597561,-0.021667,-0.981018,-0.045959,8.396155718520163,-2.668041685697631,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816921131015,6.158537,1.890244,3.353659,-0.021912,-0.979858,-0.046997,8.101739262663898,-2.845433389499135,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816926071015,6.219512,2.256098,3.353659,-0.025208,-0.978821,-0.046265,8.495800115508331,-2.6732908641088784,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816931011015,6.402439,2.743902,3.04878,-0.022766,-0.979736,-0.044373,8.156347218815284,-2.4711693183266448,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816935951015,6.463415,3.292683,2.621951,-0.019653,-0.980347,-0.048401,8.16062926330062,-2.7420159473024057,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816940891015,6.036585,3.47561,2.256098,-0.016602,-0.971802,-0.048584,7.85742140412097,-2.917997393683322,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816945831015,5.365854,3.841464,1.707317,-0.017029,-0.963257,-0.044189,8.01519419872406,-2.6080151664212963,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816950771015,4.878049,4.146341,0.914634,-0.020752,-0.958923,-0.039673,8.255096041622465,-2.331701911647599,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816955711015,4.207317,4.146341,0.670732,-0.024963,-0.962769,-0.03418,8.462004675274613,-2.045270012141998,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816960651015,3.597561,4.45122,0.121951,-0.021667,-0.962646,-0.030396,8.264930772084625,-1.7588259489772895,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816965591015,2.865854,4.329268,-0.182927,-0.022583,-0.959656,-0.031616,8.440217393492645,-2.020280820769642,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816970531015,2.012195,4.146341,0.182927,-0.021179,-0.958191,-0.021667,8.368767345361476,-1.7126034511159105,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816975471015,1.219512,4.268293,0.670732,-0.022095,-0.951965,-0.015808,8.35590778939715,-1.404834271147422,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816980411015,0.304878,4.085366,1.036585,-0.022095,-0.947754,-0.011841,8.351609561229878,-1.1013583929080824,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816985351015,-0.548781,3.658537,2.134146,-0.01886,-0.94635,-0.013611,8.159681779749974,-0.8374678871143715,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816990291015,-1.341463,3.353659,3.170732,-0.020569,-0.947937,-0.009033,8.260046866055944,-0.5475077975120826,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088816995231015,-2.256098,3.109756,3.963415,-0.024353,-0.947205,-0.007874,8.666348584723977,-0.4294506588359468,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817000171015,-2.865854,2.5,4.634146,-0.022705,-0.943848,-0.007874,8.273006003090046,-0.513899274052676,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817005111015,-3.04878,1.95122,5.304878,-0.025146,-0.94458,-0.007141,8.688987847067011,-0.4042717637934743,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817010051015,-3.353659,1.707317,6.036585,-0.03009,-0.94043,-0.012207,8.84113809567151,-0.7107845100967438,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817014991015,-3.780488,1.280488,7.012195,-0.034546,-0.940552,-0.016968,9.088626040793173,-0.9920340715140696,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817019931015,-3.719512,0.97561,7.987805,-0.036316,-0.942627,-0.02179,9.231337156784207,-1.304063954029857,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817024871015,-3.597561,1.036585,9.268292,-0.038269,-0.948181,-0.028687,9.332035570982953,-1.6221255193269144,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817029811015,-3.597561,1.158537,10.670732,-0.045898,-0.955139,-0.031799,9.692795851691898,-1.8503758924351814,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817034751015,-3.414634,1.341463,12.073171,-0.051636,-0.967346,-0.034973,10.076254004887431,-2.065541169381561,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817039691015,-3.04878,1.52439,12.926829,-0.051086,-0.976501,-0.036133,9.823127275865659,-2.283976057479265,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817044631015,-2.621951,1.829268,13.902439,-0.056335,-0.981812,-0.036316,10.272361797654867,-2.160008057684024,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817049571015,-2.134146,1.829268,14.45122,-0.05896,-0.990723,-0.039368,10.610657847304054,-2.407642405324964,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817054511015,-1.890244,2.134146,14.390244,-0.064941,-0.996948,-0.042236,11.098276892789102,-2.4853801209375206,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817059451015,-1.402439,2.5,14.329268,-0.069458,-0.999939,-0.042786,10.769081754813072,-2.3836065869941194,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817064391015,-0.97561,2.621951,14.085366,-0.075562,-1.007507,-0.042603,11.263718315631053,-2.4206347561735413,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817069331015,-0.853659,2.865854,13.04878,-0.077271,-1.017883,-0.042847,11.747363494448166,-2.367677342677837,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817074271015,-0.731707,3.04878,12.134147,-0.07843,-1.024109,-0.040771,11.40050252776615,-2.2766329755339143,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817079211015,-0.365854,3.231707,11.341464,-0.080505,-1.025757,-0.041504,11.809070447000067,-2.4510200234189483,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817084151015,-0.182927,3.536585,9.939025,-0.08313,-1.024292,-0.043945,11.430084553019753,-2.4673936904590335,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817089091015,0.121951,3.658537,8.597561,-0.084412,-1.021851,-0.042786,11.876492528096975,-2.3703668896142744,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817094031015,0.365854,3.841464,7.621952,-0.080017,-1.014038,-0.039734,11.527892952764262,-2.2378239966861315,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817098971015,0.487805,4.207317,6.890244,-0.079529,-1.002136,-0.041748,11.572469153461014,-2.5400778896232055,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817103911015,0.731707,4.634146,5.853659,-0.079407,-0.996399,-0.041199,11.565520389175958,-2.235152362935196,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817108851015,0.97561,4.817073,5.304878,-0.07782,-0.991882,-0.037842,11.265181635568297,-2.034303328514227,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817113791015,1.158537,5.121951,4.512195,-0.077087,-0.98822,-0.032471,11.572458759183036,-1.8046974111707073,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817118731015,1.463415,5.487805,4.02439,-0.07666,-0.981873,-0.03186,11.23940480239662,-1.9710510437221274,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817123671015,1.890244,5.731708,3.719512,-0.072266,-0.980225,-0.029785,11.22414754405645,-1.660771194930021,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817128611015,2.317073,6.097561,3.353659,-0.077637,-0.975464,-0.023376,11.507251158014952,-1.414873100669979,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817133551015,2.5,6.402439,3.109756,-0.071472,-0.97583,-0.020081,11.225505632646076,-1.1857280495524947,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817138491015,2.926829,6.52439,3.170732,-0.075195,-0.973694,-0.01886,11.61303525584134,-1.0243197173679448,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817143431015,3.292683,6.646342,3.04878,-0.074707,-0.973206,-0.013855,11.36822099134534,-0.7688110463338376,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817148371015,3.658537,6.768293,3.04878,-0.079773,-0.971069,-0.013794,11.802833032840027,-0.8111639423806309,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817153311015,3.841464,6.585366,2.987805,-0.080811,-0.972961,-0.009583,11.75011506880756,-0.4945654495689098,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817158251015,3.963415,6.341464,2.560976,-0.085266,-0.978821,-0.006409,12.10709569796461,-0.29739229151050495,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817163191015,4.146341,6.158537,2.012195,-0.088318,-0.980347,-0.004822,12.49366801376783,-0.135084633170095,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817168131015,4.390244,5.609756,1.52439,-0.090698,-0.978394,-0.00293,12.087242677496448,-0.1924268835717271,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817173071015,4.390244,5.060976,0.853659,-0.091492,-0.982483,-0.002197,12.4903077884195,-0.06291243504929867,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817178011015,4.512195,4.573171,0.0,-0.092712,-0.979492,-0.001282,12.071291756411284,-0.10346263733543992,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817182951015,4.390244,4.085366,-0.670732,-0.095825,-0.974426,0.001831,12.443432154217419,0.061777839421864655,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817187891015,4.207317,3.414634,-1.280488,-0.096375,-0.971985,0.003784,12.734453887304767,0.2999234297556086,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817192831015,3.963415,2.621951,-1.890244,-0.09729,-0.970825,0.006042,12.662140047656493,0.6196483951915752,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817197771015,3.658537,1.890244,-2.5,-0.09613,-0.97345,0.009766,12.50589081661829,0.3512020370496316,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817202711015,3.292683,1.158537,-3.170732,-0.092529,-0.969666,0.01062,12.429894339535366,0.6682119929620853,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817207651015,2.804878,0.426829,-3.719512,-0.092041,-0.967346,0.01178,12.461937190980535,0.9844514897250178,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817212591015,2.256098,-0.731707,-3.902439,-0.092285,-0.964294,0.011353,12.446945515977177,0.692390864268873,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817217531015,1.829268,-1.463415,-4.268293,-0.0896,-0.963989,0.01062,12.063820091885646,0.5405015955342947,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817222471015,1.219512,-2.073171,-4.268293,-0.092102,-0.961304,0.007141,12.44037949285081,0.4356850662369425,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817227411015,0.609756,-2.804878,-4.02439,-0.087585,-0.957092,0.01062,12.162883809478274,0.6828655767265559,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817232351015,-0.0,-3.536585,-3.719512,-0.087891,-0.955933,0.013855,12.314127656615426,0.9639222916158587,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817237291015,-0.548781,-4.02439,-3.536585,-0.084656,-0.954224,0.010437,12.100602747128278,0.692974449431631,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817242231015,-1.219512,-4.939024,-3.231707,-0.081604,-0.952026,0.012268,11.6763314229851,0.7805928574458108,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817247171015,-1.707317,-5.54878,-2.560976,-0.083618,-0.953308,0.010742,12.035476846922705,0.6250355451405767,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817252111015,-2.195122,-6.097561,-2.195122,-0.082642,-0.952759,0.006714,11.920438059733272,0.32271325900109105,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817257051015,-2.743902,-6.829268,-1.52439,-0.081909,-0.954529,0.005798,11.737832834109554,0.5897768992857948,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817261991015,-3.292683,-7.439024,-0.914634,-0.078369,-0.950928,0.004333,11.708563697409062,0.27388651706826295,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817266931015,-3.963415,-7.865854,-0.548781,-0.079224,-0.953857,-6.1e-05,11.74847808811603,-0.04403440684598081,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817271871015,-4.756098,-8.414635,0.060976,-0.079956,-0.953918,-0.002808,11.84988175770269,-0.3583845952316551,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817276811015,-5.365854,-9.085366,0.670732,-0.079102,-0.954041,-0.008911,11.6804957567102,-0.658141799600088,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817281751015,-5.97561,-9.146341,0.853659,-0.076111,-0.959167,-0.014343,11.489894398848605,-0.9534033332205354,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817286691015,-6.646342,-9.634147,0.97561,-0.074158,-0.969299,-0.018555,11.283305585306493,-1.2452663112845528,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817291631015,-7.256098,-10.0,1.341463,-0.072144,-0.970398,-0.021545,11.011570019305225,-1.506130594996364,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817296571015,-7.743903,-9.939025,1.52439,-0.073242,-0.967102,-0.026123,11.44133069528246,-1.595271829932699,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817301511015,-8.04878,-10.0,1.95122,-0.071838,-0.964905,-0.030579,11.233068562657849,-1.8911188404787822,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817306451015,-8.47561,-10.0,2.256098,-0.069946,-0.969482,-0.031128,10.890842182389235,-1.7592209936945267,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817311391015,-8.597561,-9.939025,2.560976,-0.068176,-0.970764,-0.033264,11.074814668215112,-2.0763819072996057,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817316331015,-8.47561,-9.939025,2.560976,-0.070923,-0.969727,-0.033508,11.350326858368334,-1.8741555589782593,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817321271015,-8.231708,-9.817074,2.743902,-0.072449,-0.971436,-0.032288,10.97968135780053,-2.041221349326861,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817326211015,-7.926829,-9.695122,2.926829,-0.06781,-0.972168,-0.03302,11.02112639904658,-1.7737059306745948,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817331151015,-7.195122,-9.45122,3.231707,-0.066162,-0.974976,-0.034729,10.888124083859111,-2.089361854077538,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817336091015,-6.52439,-9.146341,3.536585,-0.06427,-0.979675,-0.034607,10.553088736050569,-1.9476217129782754,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817341031015,-5.609756,-8.719512,3.536585,-0.0672,-0.980469,-0.033447,10.99973119838333,-1.9797733892654037,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817345971015,-4.817073,-8.353659,3.719512,-0.069397,-0.979492,-0.02948,11.079497499432563,-1.7000229506878952,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817350911015,-3.841464,-8.04878,4.02439,-0.065491,-0.981445,-0.032471,10.804692953027,-1.9347361629753266,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817355851015,-2.804878,-7.804878,4.085366,-0.066711,-0.985779,-0.031311,10.984621644733807,-1.6638782906442486,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817360791015,-1.890244,-6.95122,4.146341,-0.064758,-0.985718,-0.03064,10.659698130885602,-1.8481812268701105,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817365731015,-1.036585,-6.463415,4.329268,-0.063416,-0.986938,-0.029968,10.723924209494982,-1.5489141372816562,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817370671015,-0.426829,-5.97561,4.390244,-0.063416,-0.984985,-0.034302,10.717674574014325,-1.851448458426205,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817375611015,-0.0,-5.365854,4.390244,-0.059814,-0.982483,-0.034119,10.410257810960786,-2.04213578516152,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817380551015,0.487805,-4.878049,4.329268,-0.063721,-0.985168,-0.036255,10.839959292580488,-2.1308539906149804,,,,,
f04c7b44-5076-4f28-a28d-7b7863f63221,b2345e8e-d5d9-49fe-a6bc-2a04432a24e5,1685088817385491015,0.731707,-4.268293,4.329268,-0.066284,-0.983887,-0.036072,10.971708019907908,-1.8320097255648875,,,,,
